id,lon,lat,count,country
RJCM,144.164,43.881,2385,JPN
MMEP,-104.842,21.418,2374,MEX
MMLM,-109.085,25.688,2368,MEX
TQPF,-63.055,18.205,2360,AIA
LPCS,-9.355,38.725,2357,PRT
YGLA,151.221,-23.87,2349,AUS
MMDO,-104.532,24.124,2329,MEX
MZBZ,-88.309,17.538,2329,BLZ
YBCG,153.505,-28.168,2324,AUS
MMZH,-101.464,17.605,2297,MEX
LGZA,20.884,37.751,2254,GRC
DAAD,4.206,35.333,2235,DZA
RJSI,141.135,39.429,2209,JPN
VLLB,102.161,19.897,2200,LAO
RJBD,135.364,33.662,2200,JPN
MMPB,-98.371,19.17,2184,MEX
MMCN,-109.837,27.395,2169,MEX
RJFE,128.833,32.666,2165,JPN
YBAS,133.889,-23.795,2150,AUS
VLPS,105.781,15.132,2145,LAO
UMMG,24.056,53.602,2142,BLR
YBMA,139.488,-20.678,2140,AUS
LGKF,20.5,38.12,2110,GRC
YPKU,128.71,-15.781,2107,AUS
CYCP,-119.29,52.129,2100,CAN
CYBD,-126.589,52.388,2100,CAN
CYLJ,-108.519,54.126,2086,CAN
MMSL,-109.936,22.948,2085,MEX
YBBN,153.13,-27.391,2084,AUS
YAMB,152.711,-27.63,2069,AUS
MMPN,-102.041,19.396,2051,MEX
PGWT,145.624,14.997,2051,MNP
MMPQ,-92.017,17.534,2051,MEX
WAYY,136.887,-4.528,1989,IDN
VQPR,89.425,27.403,1930,BTN
EIKY,-9.538,52.18,1901,IRL
RJCW,141.802,45.404,1895,JPN
MMGM,-110.928,27.964,1881,MEX
UMII,30.36,55.133,1853,BLR
UMOO,30.1,53.954,1813,BLR
YMHB,147.503,-42.834,1781,AUS
YPTN,132.383,-14.523,1775,AUS
YPDN,130.893,-12.424,1742,AUS
RPMR,125.096,6.058,1698,PHL
WAKK,140.417,-8.52,1664,IDN
WIHH,106.891,-6.267,1519,IDN
LTAL,33.792,41.305,1475,TUR
YBWW,151.793,-27.558,1470,AUS
EEKA,22.831,58.991,1467,EST
YSSY,151.173,-33.946,1460,AUS
LTCM,35.072,42.019,1452,TUR
MMTM,-97.863,22.29,1419,MEX
YWLM,151.836,-32.794,1331,AUS
YPGV,136.82,-12.274,1307,AUS
YSRI,150.777,-33.601,1247,AUS
MSSA,-89.549,13.982,939,SLV
CYKQ,-78.752,51.476,728,CAN
YCIN,123.831,-17.574,727,AUS
YSDU,148.575,-32.221,669,AUS
YSTW,150.847,-31.084,601,AUS
YMLT,147.213,-41.544,575,AUS
YSCB,149.2,-35.309,512,AUS
MBGT,-71.146,21.443,479,TCA
YPEA,116.019,-31.667,469,AUS
YMAV,144.478,-38.029,427,AUS
CWWU,-52.98,47.516,397,CAN
CWEB,-126.543,49.383,361,CAN
YPKG,121.453,-30.785,225,AUS
RJKN,128.883,27.833,205,JPN
YPPD,118.632,-20.372,174,AUS
YPLM,114.097,-22.241,91,AUS
YGEL,114.699,-28.805,29,AUS
